Date,CreativeID,Impressions,Clicks,VideoStarts,VideoCompletions,OperatingSystem,DayofWeek,Site,SiteCategory,CreativeName,MediaFormat,CreativeCategory,CreativeFormat,ClickThroughRate,VideoCompletionRate,VideoStartRate
18/05/2018,2442,18,0,0,0,Android,5,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
18/05/2018,2442,26,0,0,0,Android,5,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
18/05/2018,2442,85,0,0,0,iOS,5,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
18/05/2018,2442,52,1,0,0,iOS,5,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,1.9230769230769231,,0.0
18/05/2018,2442,19,0,0,0,iOS,5,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,63,0,0,0,Android,6,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,6,0,0,0,Android,6,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,178,0,0,0,Android,6,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,42,0,0,0,iOS,6,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,19,0,0,0,iOS,6,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,116,0,0,0,iOS,6,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,1,0,0,0,Other,6,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,36,0,0,0,Android,6,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,21,0,0,0,Android,6,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,8,0,0,0,Android,6,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,83,0,0,0,iOS,6,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,63,0,0,0,iOS,6,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,10,0,0,0,iOS,6,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
19/05/2018,2442,1,0,0,0,Other,6,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,77,0,0,0,Android,7,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,23,0,0,0,Android,7,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,187,0,0,0,Android,7,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,64,0,0,0,iOS,7,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,20,1,0,0,iOS,7,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,5.0,,0.0
20/05/2018,2442,131,0,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,2,0,0,0,Other,7,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,2,0,0,0,Other,7,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,1,0,0,0,Other,7,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,42,0,0,0,Android,7,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,18,0,0,0,Android,7,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,11,0,0,0,Android,7,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,79,0,0,0,iOS,7,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,69,0,0,0,iOS,7,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,6,0,0,0,iOS,7,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
20/05/2018,2442,2,0,0,0,Other,7,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,94,0,0,0,Android,1,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,17,0,0,0,Android,1,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,131,1,0,0,Android,1,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.7633587786259541,,0.0
21/05/2018,2442,52,0,0,0,iOS,1,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,11,0,0,0,iOS,1,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,79,0,0,0,iOS,1,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,3,0,0,0,Other,1,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,39,0,0,0,Android,1,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,22,0,0,0,Android,1,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,2,0,0,0,Android,1,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,1,0,0,0,Other,1,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,79,0,0,0,iOS,1,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,76,0,0,0,iOS,1,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,8,0,0,0,iOS,1,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
21/05/2018,2442,2,0,0,0,Other,1,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,61,0,0,0,Android,2,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,3,0,0,0,Android,2,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,8,0,0,0,Android,2,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,25,0,0,0,iOS,2,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,2,0,0,0,iOS,2,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,8,0,0,0,iOS,2,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,1,0,0,0,Other,2,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,24,0,0,0,Android,2,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,6,0,0,0,Android,2,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,2,0,0,0,Android,2,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,37,0,0,0,iOS,2,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,30,0,0,0,iOS,2,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,4,0,0,0,iOS,2,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
22/05/2018,2442,1,0,0,0,Other,2,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,16,0,0,0,Android,4,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,47,1,0,0,Android,4,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,2.127659574468085,,0.0
24/05/2018,2442,18,0,0,0,iOS,4,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,43,0,0,0,iOS,4,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,12,0,0,0,Android,4,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,12,0,0,0,Android,4,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,4,0,0,0,Other,4,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,45,0,0,0,iOS,4,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,42,0,0,0,iOS,4,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,2,0,0,0,iOS,4,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
24/05/2018,2442,1,0,0,0,Other,4,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,50,0,0,0,Android,5,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,7,0,0,0,Android,5,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,68,0,0,0,Android,5,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,35,0,0,0,iOS,5,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,3,0,0,0,iOS,5,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,58,0,0,0,iOS,5,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,1,0,0,0,Other,5,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,2,0,0,0,Other,5,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,34,0,0,0,Android,5,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,25,1,0,0,Android,5,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,4.0,,0.0
25/05/2018,2442,13,0,0,0,Android,5,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,2,0,0,0,Other,5,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,114,2,0,0,iOS,5,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,1.7543859649122806,,0.0
25/05/2018,2442,76,0,0,0,iOS,5,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,14,0,0,0,iOS,5,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
25/05/2018,2442,2,0,0,0,Other,5,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,34,0,0,0,Android,6,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,10,0,0,0,Android,6,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,70,0,0,0,Android,6,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,41,0,0,0,iOS,6,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,7,0,0,0,iOS,6,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,70,0,0,0,iOS,6,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,2,0,0,0,Other,6,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,29,0,0,0,Android,6,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,26,0,0,0,Android,6,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,7,0,0,0,Android,6,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,83,0,0,0,iOS,6,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,55,1,0,0,iOS,6,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,1.8181818181818181,,0.0
26/05/2018,2442,9,0,0,0,iOS,6,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
26/05/2018,2442,1,0,0,0,Other,6,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,37,0,0,0,Android,7,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,6,0,0,0,Android,7,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,84,0,0,0,Android,7,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,39,0,0,0,iOS,7,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,13,0,0,0,iOS,7,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,71,0,0,0,iOS,7,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,3,0,0,0,Other,7,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,4,0,0,0,Other,7,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,2,0,0,0,Other,7,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,24,0,0,0,Android,7,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,21,0,0,0,Android,7,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,7,0,0,0,Android,7,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,81,0,0,0,iOS,7,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
27/05/2018,2442,77,1,0,0,iOS,7,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,1.2987012987012987,,0.0
27/05/2018,2442,12,0,0,0,iOS,7,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,40,0,0,0,Android,1,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,4,0,0,0,Android,1,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,54,0,0,0,Android,1,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,35,0,0,0,iOS,1,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,5,0,0,0,iOS,1,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,64,0,0,0,iOS,1,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,1,0,0,0,Other,1,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,1,0,0,0,Other,1,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,1,0,0,0,Other,1,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,36,0,0,0,Android,1,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,26,0,0,0,Android,1,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,9,0,0,0,Android,1,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,59,0,0,0,iOS,1,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
28/05/2018,2442,61,1,0,0,iOS,1,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,1.639344262295082,,0.0
28/05/2018,2442,6,0,0,0,iOS,1,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,53,0,0,0,Android,2,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,6,0,0,0,Android,2,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,73,0,0,0,Android,2,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,30,0,0,0,iOS,2,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,5,0,0,0,iOS,2,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,60,0,0,0,iOS,2,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,2,1,0,0,Other,2,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,50.0,,0.0
29/05/2018,2442,26,0,0,0,Android,2,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,15,0,0,0,Android,2,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,3,0,0,0,Android,2,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,67,1,0,0,iOS,2,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,1.4925373134328357,,0.0
29/05/2018,2442,80,0,0,0,iOS,2,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,7,0,0,0,iOS,2,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
29/05/2018,2442,1,0,0,0,Other,2,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,49,1,0,0,Android,3,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,2.0408163265306123,,0.0
30/05/2018,2442,2,0,0,0,Android,3,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,55,0,0,0,Android,3,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,37,0,0,0,iOS,3,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,5,0,0,0,iOS,3,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,39,0,0,0,iOS,3,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,1,0,0,0,Other,3,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,21,0,0,0,Android,3,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,13,0,0,0,Android,3,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,1,0,0,0,Android,3,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,58,1,0,0,iOS,3,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,1.7241379310344827,,0.0
30/05/2018,2442,57,0,0,0,iOS,3,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,6,0,0,0,iOS,3,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
30/05/2018,2442,2,0,0,0,Other,3,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,37,0,0,0,Android,4,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,3,1,0,0,Android,4,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,33.33333333333333,,0.0
31/05/2018,2442,68,0,0,0,Android,4,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,15,0,0,0,iOS,4,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,2,0,0,0,iOS,4,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,77,0,0,0,iOS,4,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,3,0,0,0,Other,4,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,17,0,0,0,Android,4,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,17,0,0,0,Android,4,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,3,0,0,0,Android,4,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,53,0,0,0,iOS,4,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,55,0,0,0,iOS,4,The ClothesRack,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,14,0,0,0,iOS,4,Sitting Pretty,Lifestyle,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
31/05/2018,2442,2,0,0,0,Other,4,The TV News,Entertainment,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
01/06/2018,2442,43,0,0,0,Android,5,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
01/06/2018,2442,5,0,0,0,Android,5,Edgy Lifestyles,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
01/06/2018,2442,83,0,0,0,Android,5,Coin-Op Gaming,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
01/06/2018,2442,18,0,0,0,iOS,5,Gadgetron,Tech / Gaming,Tech Heads,Static Display,Gaming,Mobile Interscroller,0.0,,0.0
